p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	pct.ratio	pct.difference
1.2201157390312129e-27	0.17118126289032531	0.118	0.018	2.178760675188037e-23	14	Icam1	6.555555555555555	0.09999999999999999
1.2809978139443529e-27	0.19582269918634815	0.175	0.036	2.287477796360431e-23	14	Creb3l2	4.861111111111112	0.13899999999999998
1.326626722946607e-27	0.19588814719314396	0.21	0.048	2.3689573391657561e-23	14	Picalm	4.375	0.16199999999999998
1.5930011299441755e-27	0.16631986375244512	0.162	0.031	2.844622117741314e-23	14	Mark3	5.225806451612903	0.131
1.622722176539728e-27	-0.7917392021320045	0.074	0.429	2.8976949906469924e-23	14	Rpl31	0.17249417249417248	-0.355
1.9756367573463615e-27	0.17873692026645033	0.183	0.038	3.5278945575933976e-23	14	Ltbp3	4.815789473684211	0.145
2.0939466899382973e-27	0.11719422969431931	0.105	0.014	3.7391606042228176e-23	14	Braf	7.5	0.091
2.153041052504571e-27	0.20314588998821342	0.214	0.05	3.8446854074574124e-23	14	Senp6	4.279999999999999	0.16399999999999998
2.559267100643354e-27	0.1209560889560729	0.109	0.016	4.570083261618837e-23	14	Rabgap1l	6.8125	0.093
2.7586111920514505e-27	0.14263948671093793	0.131	0.022	4.926052005646275e-23	14	Ubn1	5.954545454545455	0.10900000000000001
2.8215808218185325e-27	0.17391051613802253	0.148	0.027	5.038496873521353e-23	14	Daam1	5.481481481481481	0.121
2.841947871890673e-27	0.3324912014882705	0.284	0.081	5.074866314835175e-23	14	Zfand5	3.5061728395061724	0.20299999999999996
2.8896531552333646e-27	-0.7729293908114224	0.087	0.437	5.160053639300219e-23	14	Sec61g	0.19908466819221968	-0.35
3.446448537512763e-27	0.29524822247732263	0.563	0.213	6.154323153436541e-23	14	Lum	2.6431924882629105	0.35
3.670153603516493e-27	0.16754600143278467	0.148	0.027	6.5537932897994e-23	14	Bdp1	5.481481481481481	0.121
4.486884914321898e-27	-0.8195194156397007	0.1	0.445	8.012230391504613e-23	14	Nme2	0.22471910112359553	-0.345
4.631124320633747e-27	0.1462768567078985	0.127	0.021	8.269798699355681e-23	14	Phldb1	6.0476190476190474	0.106
4.7609344288005654e-27	0.25785319675473317	0.345	0.109	8.501600609509169e-23	14	Steap3	3.165137614678899	0.236
5.125290566466325e-27	0.1582194805519998	0.153	0.029	9.152231364538916e-23	14	Rlim	5.275862068965517	0.124
5.763663533472231e-27	0.12745952713112765	0.118	0.018	1.0292173971721362e-22	14	Hipk3	6.555555555555555	0.09999999999999999
7.385349355387258e-27	0.17894231401748192	0.162	0.032	1.3188018343915026e-22	14	Filip1l	5.0625	0.13
7.521963553218817e-27	0.15437779537188498	0.153	0.029	1.3431970316982842e-22	14	Gaa	5.275862068965517	0.124
1.0002206490923855e-26	0.1448399570430637	0.127	0.021	1.7860940130842726e-22	14	Clock	6.0476190476190474	0.106
1.2371735997836756e-26	0.12346462105756809	0.105	0.015	2.2092208971337094e-22	14	Arhgef28	7	0.09
1.4757655846064797e-26	0.2031125530939772	0.227	0.056	2.635274604431791e-22	14	Eif4a2	4.053571428571429	0.171
1.5331332609296212e-26	0.16213713415524805	0.157	0.03	2.7377160640420246e-22	14	Irak3	5.233333333333333	0.127
1.9017687910016947e-26	0.13408243277102777	0.127	0.021	3.395988530091726e-22	14	Ahctf1	6.0476190476190474	0.106
2.0190156587475673e-26	0.1330840763250059	0.118	0.018	3.605356261825531e-22	14	Kdm5c	6.555555555555555	0.09999999999999999
2.0806604539839634e-26	0.140334018167891	0.122	0.02	3.7154353726791633e-22	14	Mon2	6.1	0.102
2.107674462117412e-26	0.14483555495219042	0.135	0.024	3.7636742870030626e-22	14	Ppp1r15b	5.625	0.11100000000000002
3.3929599087651683e-26	0.21387495518382094	0.624	0.24	6.058808509081961e-22	14	Mfap5	2.6	0.384
3.500114693401051e-26	0.20730284992141385	0.205	0.048	6.250154808006257e-22	14	Eif4g3	4.270833333333333	0.15699999999999997
5.023237915316807e-26	0.2131765671557136	0.236	0.061	8.969995945381221e-22	14	Olfml2b	3.8688524590163933	0.175
5.457645218186614e-26	0.16718378937372197	0.17	0.035	9.745717066115837e-22	14	Ppm1a	4.857142857142857	0.135
6.123431127286627e-26	0.15750356041479646	0.162	0.032	1.093461096399573e-21	14	Sel1l	5.0625	0.13
6.179540993840504e-26	0.17198508892640257	0.162	0.032	1.1034806352700989e-21	14	Rassf1	5.0625	0.13
6.913084500104328e-26	0.13596927502187287	0.109	0.016	1.23446949918363e-21	14	Syne1	6.8125	0.093
7.009530583387604e-26	0.4796688745398216	0.524	0.227	1.2516918762755244e-21	14	Ubc	2.3083700440528636	0.29700000000000004
7.230109732543491e-26	0.15942807052128066	0.166	0.034	1.2910806949402913e-21	14	Kdm2a	4.88235294117647	0.132
7.360203789486538e-26	-0.8428136257957972	0.197	0.501	1.3143115906886111e-21	14	S100a10	0.3932135728542914	-0.304
7.489633416633255e-26	0.14985218162333724	0.144	0.027	1.3374238392082004e-21	14	R3hdm4	5.333333333333333	0.11699999999999999
7.66916522335795e-26	0.15207039505927963	0.131	0.023	1.3694828339350291e-21	14	Rbm6	5.695652173913044	0.10800000000000001
9.409545694629937e-26	0.17888546165439534	0.153	0.03	1.680262574690068e-21	14	Arl4a	5.1000000000000005	0.123
9.551192109770037e-26	0.22914321220674522	0.245	0.065	1.7055563750416355e-21	14	Bclaf1	3.769230769230769	0.18
1.0362419945128344e-25	0.21985583789009022	0.231	0.06	1.8504173296015685e-21	14	Pros1	3.8500000000000005	0.171
1.07472179716781e-25	0.1532975401970052	0.157	0.031	1.919130713202558e-21	14	Mbtps1	5.064516129032258	0.126
1.0984087551278806e-25	0.15219627653536005	0.148	0.028	1.9614285140318562e-21	14	Hyou1	5.285714285714286	0.12
1.171522479630817e-25	0.3034927566555145	0.371	0.125	2.09198769187675e-21	14	Cebpd	2.968	0.246
1.2208544091760827e-25	0.16604622800542043	0.162	0.033	2.1800797184657308e-21	14	Btbd7	4.909090909090909	0.129
1.2686241197721559e-25	0.13935947967139695	0.118	0.019	2.2653820906771386e-21	14	Reck	6.2105263157894735	0.09899999999999999
1.2744263807140504e-25	0.16005131692057037	0.127	0.022	2.27574318804108e-21	14	Raph1	5.772727272727273	0.10500000000000001
1.3304343976815141e-25	0.1206669234216045	0.105	0.015	2.3757567039398797e-21	14	Clcn5	7	0.09
1.3781410716144667e-25	0.1317857567101593	0.127	0.021	2.4609465115819533e-21	14	Ptprs	6.0476190476190474	0.106
1.382164170583241e-25	0.12793999306319656	0.114	0.018	2.4681305594104935e-21	14	Rhbdf1	6.333333333333334	0.096
1.4659536169049805e-25	0.1418678823999739	0.122	0.02	2.6177533737072234e-21	14	Helz	6.1	0.102
1.9805395246699905e-25	0.1579219291438354	0.166	0.034	3.536649429203202e-21	14	Prrc2b	4.88235294117647	0.132
2.0496358613826813e-25	0.1413972256286151	0.127	0.022	3.660034757671054e-21	14	Arid1a	5.772727272727273	0.10500000000000001
2.3680642752212234e-25	0.19450026361319606	0.223	0.056	4.2286523762625385e-21	14	Ubap2l	3.982142857142857	0.167
2.441143989846926e-25	0.14320949207269282	0.1	0.014	4.359150822669655e-21	14	Il6	7.142857142857143	0.08600000000000001
2.9293597018500475e-25	0.22136940989147977	0.284	0.083	5.23095761959363e-21	14	Rab14	3.4216867469879513	0.20099999999999996
3.02614960641823e-25	-0.9230712714723577	0.131	0.452	5.403795352181034e-21	14	Cst3	0.28982300884955753	-0.321
3.2344322782465116e-25	0.19895132208401065	0.231	0.06	5.775725719264796e-21	14	Anapc5	3.8500000000000005	0.171
3.3185630287270313e-25	0.14330883984879245	0.127	0.022	5.92595800039786e-21	14	Ppp4r3a	5.772727272727273	0.10500000000000001
4.458409084622203e-25	0.11138405456178443	0.1	0.014	7.961381102409867e-21	14	Nlgn2	7.142857142857143	0.08600000000000001
4.9835324563122945e-25	0.2932454274533378	0.393	0.139	8.899093907236865e-21	14	Rbms1	2.8273381294964026	0.254
5.104840152273534e-25	0.13832329304674418	0.122	0.021	9.115713059914851e-21	14	Clcn4	5.809523809523809	0.10099999999999999
6.0782278147746e-25	0.3209893433928263	0.389	0.138	1.0853891408843003e-20	14	Prrc2c	2.8188405797101446	0.251
6.304548753837765e-25	-0.8486514788076832	0.231	0.515	1.1258032709728097e-20	14	S100a11	0.44854368932038835	-0.28400000000000003
